,0,1,2,3,4,5,6,7,HH,freq,rk,ra,u1,u2,k5,k8
3413,2.0,13.0,18.0,9.0,12.0,10.0,13.0,12.0,31460685632.0,1535.0,19945471.0,0.7072155342774612,2.7119262,7.6625123,4,7
3414,0.0,13.0,13.0,13.0,10.0,12.0,12.0,12.0,31357184650.0,1535.0,19947006.0,0.7072699614627163,4.3760843,0.33898544,3,6
3415,1.0,15.0,10.0,12.0,11.0,11.0,12.0,12.0,31352253219.0,1535.0,19948541.0,0.7073243886479713,1.2217045,0.620899,1,4
3416,0.0,12.0,12.0,14.0,11.0,12.0,11.0,12.0,31244049144.0,1534.0,19950075.0,0.7073787803757766,4.448677,-0.34381473,3,6
3417,1.0,10.0,16.0,13.0,12.0,13.0,12.0,12.0,31362808181.0,1534.0,19951609.0,0.707433172103582,6.16067,4.6857333,5,3
3418,2.0,18.0,10.0,13.0,12.0,12.0,11.0,12.0,31244271918.0,1534.0,19953143.0,0.7074875638313873,0.1845946,0.99312717,1,4
3419,0.0,11.0,13.0,13.0,11.0,11.0,11.0,12.0,31238885326.0,1533.0,19954676.0,0.7075419201017429,5.1877847,-0.33553013,3,6
3420,1.0,16.0,12.0,11.0,12.0,11.0,11.0,12.0,31239097913.0,1532.0,19956208.0,0.7075962409146491,1.0392915,1.9353266,1,4
3421,0.0,13.0,11.0,12.0,11.0,11.0,12.0,13.0,33846611546.0,1532.0,19957740.0,0.7076505617275551,3.4408288,-0.33714497,3,6
3422,0.0,10.0,10.0,13.0,12.0,12.0,11.0,12.0,31244271740.0,1531.0,19959271.0,0.7077048470830114,4.347173,-1.5340034,3,6
3423,2.0,17.0,15.0,13.0,13.0,11.0,12.0,12.0,31352734844.0,1530.0,19960801.0,0.7077590969810179,0.89714116,5.63947,4,7
3424,1.0,15.0,15.0,9.0,12.0,10.0,13.0,12.0,31460684223.0,1529.0,19962330.0,0.707813311421575,2.6551511,5.7306995,5,8
3425,1.0,16.0,14.0,13.0,13.0,13.0,12.0,12.0,31363041601.0,1529.0,19963859.0,0.707867525862132,2.0346549,3.6340215,1,2
3426,0.0,12.0,12.0,13.0,11.0,13.0,12.0,13.0,33856929920.0,1529.0,19965388.0,0.7079217403026891,4.3638844,-0.10278287,3,6
3427,1.0,16.0,14.0,11.0,12.0,13.0,12.0,12.0,31362786049.0,1528.0,19966916.0,0.7079759192857962,1.6537122,4.1400805,1,2
3428,1.0,7.0,13.0,13.0,13.0,12.0,12.0,12.0,31357887287.0,1527.0,19968443.0,0.7080300628114538,8.218977,5.188229,2,5
3429,1.0,11.0,16.0,12.0,12.0,13.0,12.0,12.0,31362797555.0,1527.0,19969970.0,0.7080842063371114,5.443648,4.8396077,5,3
3430,0.0,9.0,13.0,12.0,12.0,11.0,11.0,12.0,31239108890.0,1526.0,19971496.0,0.7081383144053194,5.476241,-0.6537325,3,6
3431,1.0,15.0,16.0,13.0,12.0,12.0,11.0,12.0,31244274755.0,1526.0,19973022.0,0.7081924224735273,2.79298,4.115113,5,2
3432,1.0,15.0,13.0,11.0,12.0,12.0,13.0,12.0,31471011815.0,1525.0,19974547.0,0.7082464950842855,1.1749076,3.0220053,1,2
3433,3.0,14.0,19.0,10.0,12.0,9.0,13.0,12.0,31455543155.0,1525.0,19976072.0,0.7083005676950438,2.2351494,7.8106627,4,7
3434,0.0,15.0,12.0,12.0,13.0,12.0,12.0,12.0,31357876330.0,1524.0,19977596.0,0.7083546048483524,2.718193,0.6943442,3,4
3435,1.0,15.0,16.0,14.0,13.0,12.0,12.0,12.0,31357899563.0,1524.0,19979120.0,0.7084086420016609,2.793876,3.9402535,5,2
3436,2.0,16.0,15.0,14.0,13.0,13.0,12.0,12.0,31363052734.0,1524.0,19980644.0,0.7084626791549695,0.27867308,6.6295376,4,7
3437,2.0,17.0,15.0,11.0,12.0,10.0,12.0,12.0,31347325660.0,1524.0,19982168.0,0.7085167163082782,1.2707057,5.0974326,5,2
3438,1.0,9.0,13.0,14.0,13.0,12.0,12.0,12.0,31357897979.0,1523.0,19983691.0,0.7085707180041371,7.9806414,4.7248287,2,5
3439,1.0,16.0,15.0,14.0,12.0,12.0,11.0,12.0,31244284941.0,1523.0,19985214.0,0.708624719699996,2.2325714,3.763165,5,2
3440,0.0,13.0,12.0,12.0,11.0,12.0,11.0,12.0,31244027870.0,1523.0,19986737.0,0.7086787213958549,3.8544157,-0.05436507,3,6
3441,0.0,14.0,11.0,12.0,12.0,13.0,12.0,13.0,33857153088.0,1523.0,19988260.0,0.7087327230917138,3.2290785,0.08951427,3,6
3442,2.0,14.0,18.0,11.0,12.0,12.0,12.0,12.0,31357634310.0,1522.0,19989782.0,0.7087866893301229,1.6698442,7.6060157,4,7
3443,1.0,10.0,14.0,13.0,10.0,12.0,12.0,12.0,31357185069.0,1522.0,19991304.0,0.7088406555685322,6.700215,4.3124037,2,3
3444,1.0,16.0,13.0,12.0,12.0,12.0,13.0,12.0,31471022485.0,1521.0,19992825.0,0.7088945863494918,1.0303406,2.921046,1,2
3445,2.0,18.0,12.0,13.0,13.0,12.0,12.0,12.0,31357887046.0,1520.0,19994345.0,0.7089484816730016,0.3199125,1.8582585,1,4
3446,0.0,14.0,11.0,14.0,13.0,12.0,12.0,12.0,31357897120.0,1520.0,19995865.0,0.7090023769965115,3.3907309,-0.09107611,3,6
3447,1.0,11.0,16.0,12.0,12.0,11.0,12.0,13.0,33846848179.0,1520.0,19997385.0,0.7090562723200213,5.314389,5.0390344,5,3
3448,2.0,15.0,16.0,15.0,13.0,13.0,12.0,12.0,31363063844.0,1519.0,19998904.0,0.7091101321860815,0.11580125,6.9338765,4,7
3449,1.0,15.0,11.0,11.0,11.0,11.0,12.0,13.0,33846600943.0,1519.0,20000423.0,0.7091639920521418,1.3907117,1.123918,1,4
3450,3.0,12.0,19.0,16.0,12.0,13.0,11.0,12.0,31249461719.0,1518.0,20001941.0,0.7092178164607522,0.40250656,9.661132,4,1
3451,0.0,13.0,13.0,13.0,11.0,13.0,12.0,13.0,33856930426.0,1518.0,20003459.0,0.7092716408693628,4.2535625,0.3135512,3,6
3452,1.0,9.0,9.0,13.0,13.0,12.0,12.0,12.0,31357885395.0,1517.0,20004976.0,0.7093254298205236,9.447681,4.413961,2,5
3453,0.0,12.0,14.0,13.0,12.0,13.0,12.0,12.0,31362807256.0,1516.0,20006492.0,0.7093791833142348,4.9725537,0.4563571,3,6
3454,3.0,14.0,19.0,14.0,12.0,12.0,11.0,11.0,28749928947.0,1516.0,20008008.0,0.709432936807946,0.46613687,8.775017,4,1
3455,4.0,14.0,20.0,15.0,12.0,12.0,11.0,11.0,28749940080.0,1515.0,20009523.0,0.7094866548442074,0.06318721,9.22358,4,1
3456,1.0,15.0,13.0,10.0,12.0,10.0,12.0,12.0,31347313999.0,1515.0,20011038.0,0.7095403728804689,1.018517,3.4136698,1,2
3457,2.0,16.0,16.0,11.0,12.0,11.0,11.0,12.0,31239099850.0,1515.0,20012553.0,0.7095940909167304,1.6283066,6.6722856,4,7
3458,1.0,17.0,13.0,10.0,12.0,10.0,12.0,12.0,31347314043.0,1513.0,20014066.0,0.7096477380380926,0.74417907,3.3353903,1,2
3459,0.0,12.0,14.0,12.0,11.0,12.0,11.0,12.0,31244028816.0,1513.0,20015579.0,0.7097013851594546,5.0607166,0.59621525,3,6
3460,3.0,9.0,17.0,16.0,12.0,12.0,11.0,12.0,31244307053.0,1511.0,20017090.0,0.7097549613659174,1.7323706,10.052687,4,1
3461,0.0,13.0,10.0,13.0,12.0,11.0,11.0,12.0,31239118174.0,1510.0,20018600.0,0.7098085021149305,3.1458273,-0.729616,3,6
3462,1.0,14.0,9.0,11.0,12.0,11.0,11.0,12.0,31239096417.0,1510.0,20020110.0,0.7098620428639436,1.6830243,-0.38022834,1,4
3463,0.0,14.0,12.0,11.0,11.0,12.0,12.0,13.0,33851755036.0,1508.0,20021618.0,0.7099155126980573,3.367102,0.50073355,3,6
3464,0.0,11.0,10.0,13.0,11.0,12.0,11.0,12.0,31244037506.0,1507.0,20023125.0,0.7099689470747214,4.0553055,-1.3779259,3,6
3465,0.0,10.0,14.0,12.0,12.0,13.0,12.0,13.0,33857154452.0,1507.0,20024632.0,0.7100223814513854,5.775714,0.13457525,3,6
3466,2.0,15.0,16.0,14.0,12.0,13.0,12.0,12.0,31362818940.0,1506.0,20026138.0,0.7100757803705998,0.3917498,7.050454,4,7
3467,1.0,16.0,14.0,13.0,13.0,12.0,13.0,12.0,31471267873.0,1506.0,20027644.0,0.7101291792898142,1.7952976,4.0262885,1,2
3468,1.0,11.0,15.0,9.0,12.0,13.0,12.0,12.0,31362765127.0,1506.0,20029150.0,0.7101825782090286,4.873522,6.3118453,5,8
3469,1.0,13.0,15.0,12.0,11.0,11.0,11.0,12.0,31238875691.0,1504.0,20030654.0,0.7102359062133436,4.0166097,4.449079,5,8
3470,1.0,15.0,11.0,12.0,11.0,12.0,11.0,13.0,33738385319.0,1504.0,20032158.0,0.7102892342176587,1.4993175,0.8464169,1,4
3471,0.0,13.0,9.0,12.0,12.0,12.0,11.0,12.0,31244260674.0,1504.0,20033662.0,0.7103425622219737,2.9243097,-0.9072271,3,6
3472,1.0,11.0,16.0,13.0,11.0,13.0,12.0,13.0,33856931835.0,1502.0,20035164.0,0.7103958193113894,5.589917,4.312735,5,3
3473,1.0,11.0,16.0,12.0,11.0,12.0,12.0,12.0,31357409667.0,1501.0,20036665.0,0.7104490409433554,5.447243,4.8350754,5,3
3474,1.0,16.0,11.0,11.0,13.0,12.0,13.0,12.0,31471245125.0,1500.0,20038165.0,0.7105022271178717,0.51801884,1.8612535,1,4
3475,0.0,11.0,14.0,11.0,12.0,12.0,12.0,13.0,33851990194.0,1500.0,20039665.0,0.7105554132923879,5.415555,0.7005274,3,6
3476,1.0,7.0,15.0,13.0,12.0,11.0,12.0,12.0,31352500367.0,1497.0,20041162.0,0.7106084930945553,7.823831,5.7843394,2,5
3477,1.0,8.0,13.0,10.0,12.0,12.0,12.0,12.0,31357621109.0,1496.0,20042658.0,0.710661537439273,7.1423483,6.216259,2,3
3478,1.0,10.0,14.0,10.0,12.0,13.0,12.0,12.0,31362775269.0,1496.0,20044154.0,0.7107145817839905,6.237573,6.3698854,2,3
3479,2.0,12.0,18.0,16.0,12.0,13.0,12.0,12.0,31362841138.0,1495.0,20045649.0,0.7107675906712585,1.0547199,9.698823,4,1
3480,1.0,9.0,13.0,8.0,12.0,13.0,12.0,12.0,31362753467.0,1494.0,20047143.0,0.7108205641010767,6.279361,6.7851496,2,3
3481,0.0,13.0,9.0,11.0,12.0,11.0,11.0,12.0,31239096394.0,1494.0,20048637.0,0.710873537530895,2.8733246,-0.92235976,3,6
3482,2.0,10.0,17.0,14.0,12.0,11.0,12.0,12.0,31352512050.0,1493.0,20050130.0,0.7109264755032635,1.9928081,9.599829,4,1
3483,2.0,17.0,12.0,10.0,12.0,10.0,12.0,12.0,31347313560.0,1493.0,20051623.0,0.7109794134756321,0.623757,3.2632308,1,2
3484,1.0,7.0,12.0,10.0,12.0,12.0,12.0,12.0,31357620603.0,1491.0,20053114.0,0.7110322805331013,8.46957,5.603118,2,5
3485,2.0,18.0,11.0,12.0,13.0,12.0,13.0,12.0,31471255818.0,1491.0,20054605.0,0.7110851475905705,0.061119404,1.7162954,1,4
3486,1.0,17.0,12.0,12.0,12.0,12.0,13.0,12.0,31471022023.0,1491.0,20056096.0,0.7111380146480398,0.6682889,2.4021118,1,4
3487,1.0,12.0,17.0,12.0,12.0,10.0,12.0,12.0,31347337165.0,1490.0,20057586.0,0.7111908462480593,4.490941,5.1388364,5,8
3488,1.0,15.0,9.0,12.0,12.0,12.0,12.0,13.0,33851998511.0,1489.0,20059075.0,0.7112436423906292,1.2615292,0.3122793,1,4
3489,2.0,14.0,17.0,10.0,12.0,11.0,13.0,12.0,31465849450.0,1486.0,20060561.0,0.71129633216085,2.2054777,7.2768226,4,7
3490,1.0,13.0,15.0,9.0,12.0,11.0,12.0,12.0,31352457907.0,1486.0,20062047.0,0.7113490219310709,3.7663937,5.844689,5,8
3491,0.0,12.0,12.0,11.0,11.0,12.0,12.0,13.0,33851754992.0,1486.0,20063533.0,0.7114017117012917,4.2963443,-0.047042977,3,6
3492,2.0,11.0,18.0,14.0,12.0,12.0,11.0,12.0,31244286284.0,1485.0,20065018.0,0.7114543660140629,1.5673426,9.536518,4,1
3493,2.0,17.0,13.0,15.0,11.0,12.0,11.0,12.0,31244060388.0,1485.0,20066503.0,0.7115070203268342,1.2902316,2.4148514,1,4
3494,0.0,13.0,12.0,13.0,10.0,12.0,12.0,13.0,33851542054.0,1485.0,20067988.0,0.7115596746396051,4.190879,0.048694782,3,6
3495,1.0,11.0,16.0,15.0,11.0,12.0,11.0,13.0,33738419595.0,1484.0,20069472.0,0.7116122934949266,5.5391307,4.0106277,5,3
3496,1.0,15.0,15.0,12.0,12.0,10.0,12.0,12.0,31347336263.0,1483.0,20070955.0,0.7116648768927984,2.4300797,4.7028627,5,2
3497,0.0,14.0,12.0,13.0,11.0,11.0,12.0,12.0,31352264812.0,1483.0,20072438.0,0.7117174602906703,3.4952834,0.27213997,3,6
3498,1.0,13.0,14.0,10.0,12.0,11.0,13.0,13.0,33960205863.0,1482.0,20073920.0,0.7117700082310924,3.1460142,5.305165,5,8
3499,3.0,11.0,18.0,16.0,12.0,13.0,12.0,12.0,31362841117.0,1482.0,20075402.0,0.7118225561715145,0.7374554,9.819564,4,1
3500,0.0,13.0,15.0,12.0,11.0,12.0,12.0,12.0,31357409226.0,1481.0,20076883.0,0.7118750686544869,5.0456476,1.2881486,3,6
3501,0.0,14.0,11.0,13.0,12.0,12.0,11.0,12.0,31244272312.0,1480.0,20078363.0,0.7119275456800097,3.1401587,-0.18762502,3,6
3502,1.0,10.0,14.0,12.0,11.0,11.0,12.0,13.0,33846612933.0,1480.0,20079843.0,0.7119800227055325,6.5762887,5.057619,2,3
3503,0.0,13.0,14.0,12.0,11.0,13.0,12.0,12.0,31362562374.0,1480.0,20081323.0,0.7120324997310552,4.491174,0.75588477,3,6
3504,1.0,13.0,16.0,10.0,11.0,10.0,12.0,12.0,31347081151.0,1479.0,20082802.0,0.7120849412991284,3.8471153,5.449133,5,8
3505,1.0,15.0,13.0,13.0,11.0,11.0,12.0,12.0,31352265319.0,1479.0,20084281.0,0.7121373828672014,1.8361046,2.7636354,1,2
3506,3.0,15.0,17.0,16.0,13.0,13.0,12.0,12.0,31363074977.0,1479.0,20085760.0,0.7121898244352746,-0.085841805,8.459283,4,1
3507,1.0,10.0,15.0,10.0,12.0,13.0,12.0,12.0,31362775753.0,1479.0,20087239.0,0.7122422660033476,5.941231,6.1051354,5,3
3508,1.0,13.0,16.0,9.0,12.0,12.0,12.0,12.0,31357612023.0,1478.0,20088717.0,0.712294672113971,3.928875,6.0011353,5,8
3509,2.0,5.0,12.0,12.0,11.0,12.0,12.0,13.0,33851765488.0,1478.0,20090195.0,0.7123470782245944,9.442099,6.096648,2,5
3510,3.0,12.0,18.0,17.0,12.0,12.0,11.0,12.0,31244318251.0,1477.0,20091672.0,0.7123994488777682,0.4905366,9.735806,4,1
3511,0.0,13.0,15.0,11.0,12.0,12.0,12.0,12.0,31357632834.0,1476.0,20093148.0,0.7124517840734922,5.0347166,1.302382,3,6
3512,2.0,13.0,17.0,10.0,13.0,10.0,13.0,12.0,31460930052.0,1475.0,20094623.0,0.7125040838117667,2.6716268,7.791842,4,7
3513,1.0,7.0,14.0,10.0,12.0,12.0,12.0,12.0,31357621571.0,1475.0,20096098.0,0.7125563835500409,7.6557026,6.03616,2,5
3514,0.0,13.0,11.0,11.0,11.0,11.0,11.0,12.0,31238863106.0,1475.0,20097573.0,0.7126086832883154,3.2936902,-0.49733084,3,6
3515,1.0,8.0,14.0,12.0,11.0,11.0,12.0,13.0,33846612889.0,1475.0,20099048.0,0.7126609830265898,7.369899,5.3222265,2,3
3516,3.0,5.0,12.0,11.0,12.0,11.0,12.0,12.0,31352477577.0,1474.0,20100522.0,0.7127132473074145,9.540832,6.427627,2,5
3517,2.0,6.0,15.0,13.0,12.0,12.0,11.0,12.0,31244274074.0,1474.0,20101996.0,0.7127655115882392,8.45412,6.5094767,2,5
3518,1.0,16.0,11.0,12.0,12.0,11.0,11.0,12.0,31239108077.0,1474.0,20103470.0,0.7128177758690639,0.982427,1.3238314,1,4
3519,2.0,17.0,13.0,15.0,12.0,12.0,11.0,12.0,31244294644.0,1474.0,20104944.0,0.7128700401498885,1.2458001,2.4518242,1,4
3520,0.0,14.0,12.0,12.0,12.0,12.0,13.0,12.0,31471021956.0,1473.0,20106417.0,0.7129222689732636,3.2880745,0.5855466,3,6
3521,1.0,15.0,13.0,11.0,12.0,13.0,12.0,12.0,31362785543.0,1473.0,20107890.0,0.7129744977966386,1.2546674,3.115272,1,2
3522,1.0,13.0,14.0,15.0,13.0,13.0,12.0,12.0,31363062831.0,1473.0,20109363.0,0.7130267266200137,3.8370311,3.3679678,5,8
3523,3.0,10.0,18.0,16.0,12.0,13.0,11.0,12.0,31249461191.0,1473.0,20110836.0,0.7130789554433886,0.9061683,9.965901,4,1
3524,1.0,17.0,11.0,14.0,13.0,12.0,12.0,12.0,31357897187.0,1472.0,20112308.0,0.713131148809314,0.78689843,1.8012664,1,4
3525,3.0,15.0,16.0,6.0,12.0,12.0,11.0,11.0,28749842333.0,1472.0,20113780.0,0.7131833421752394,4.1352897,7.2311363,5,8
3526,1.0,8.0,14.0,13.0,12.0,13.0,12.0,12.0,31362807169.0,1472.0,20115252.0,0.7132355355411647,7.4689436,5.1373563,2,3
3527,1.0,13.0,15.0,9.0,12.0,12.0,12.0,12.0,31357611539.0,1471.0,20116723.0,0.7132876934496404,3.977945,6.0661645,5,8
3528,3.0,5.0,12.0,13.0,11.0,12.0,12.0,12.0,31357418249.0,1471.0,20118194.0,0.7133398513581161,9.664778,6.3350453,2,5
3529,1.0,10.0,15.0,14.0,11.0,12.0,11.0,13.0,33738408441.0,1471.0,20119665.0,0.7133920092665917,6.087422,4.30364,5,3
3530,1.0,13.0,14.0,10.0,12.0,10.0,12.0,12.0,31347314439.0,1469.0,20121134.0,0.7134440962601679,3.264047,5.4001474,5,8
3531,1.0,17.0,10.0,13.0,13.0,13.0,12.0,12.0,31363039687.0,1469.0,20122603.0,0.7134961832537443,0.32519048,1.185577,1,4
3532,1.0,14.0,12.0,14.0,13.0,13.0,12.0,12.0,31363051237.0,1469.0,20124072.0,0.7135482702473207,2.0885854,2.013339,1,4
3533,1.0,12.0,15.0,13.0,12.0,11.0,12.0,12.0,31352500477.0,1468.0,20125540.0,0.7136003217834473,4.7872176,4.440885,5,8
3534,2.0,9.0,17.0,13.0,12.0,12.0,12.0,12.0,31357655012.0,1468.0,20127008.0,0.7136523733195741,2.1517546,9.619148,4,1
3535,1.0,10.0,15.0,13.0,12.0,12.0,11.0,12.0,31244274161.0,1468.0,20128476.0,0.7137044248557006,6.0852613,4.694819,5,3
3536,0.0,11.0,15.0,11.0,12.0,11.0,12.0,12.0,31352479158.0,1467.0,20129943.0,0.7137564409343775,5.4075837,1.0484354,3,6
3537,0.0,11.0,14.0,11.0,12.0,13.0,12.0,12.0,31362785938.0,1467.0,20131410.0,0.7138084570130545,5.5290084,0.52940804,3,6
3538,1.0,16.0,10.0,12.0,12.0,12.0,11.0,12.0,31244261225.0,1467.0,20132877.0,0.7138604730917315,0.92050916,0.78788716,1,4
3539,1.0,14.0,16.0,9.0,12.0,13.0,12.0,12.0,31362765677.0,1466.0,20134343.0,0.7139124537129587,3.6784384,6.177832,5,8
3540,0.0,13.0,11.0,13.0,12.0,12.0,11.0,12.0,31244272290.0,1466.0,20135809.0,0.7139644343341859,3.4922242,-0.442918,3,6
3541,0.0,15.0,12.0,12.0,12.0,11.0,11.0,12.0,31239108538.0,1466.0,20137275.0,0.7140164149554133,2.7198377,0.78820926,3,4
3542,0.0,11.0,13.0,11.0,12.0,12.0,12.0,13.0,33851989710.0,1465.0,20138740.0,0.714068360119191,5.25286,0.36720505,3,6
3543,0.0,12.0,14.0,13.0,11.0,13.0,12.0,12.0,31362573000.0,1465.0,20140205.0,0.7141203052829685,4.9605494,0.48713136,3,6
3544,1.0,14.0,15.0,13.0,12.0,12.0,11.0,12.0,31244274249.0,1465.0,20141670.0,0.7141722504467461,3.3129241,3.9447923,5,2
3545,2.0,17.0,14.0,11.0,12.0,10.0,12.0,12.0,31347325176.0,1464.0,20143134.0,0.7142241601530741,1.2127998,4.850832,5,2
3546,2.0,17.0,15.0,14.0,12.0,12.0,11.0,12.0,31244284964.0,1464.0,20144598.0,0.7142760698594021,0.4845081,6.006869,4,7
3547,1.0,13.0,14.0,8.0,12.0,13.0,12.0,12.0,31362754039.0,1462.0,20146060.0,0.7143279086508305,4.0605803,6.3022346,5,8
3548,3.0,13.0,15.0,5.0,13.0,13.0,12.0,11.0,28868598949.0,1462.0,20147522.0,0.7143797474422592,4.2496424,7.2157674,5,8
3549,1.0,12.0,15.0,13.0,12.0,13.0,12.0,12.0,31362807741.0,1462.0,20148984.0,0.7144315862336877,4.9454327,4.2733545,5,8
3550,1.0,15.0,15.0,11.0,11.0,11.0,12.0,12.0,31352244991.0,1461.0,20150445.0,0.7144833895676667,2.5516138,4.7049894,5,2
3551,1.0,15.0,13.0,11.0,12.0,11.0,13.0,13.0,33960216071.0,1460.0,20151905.0,0.7145351574441958,0.772752,3.1341136,1,2
3552,1.0,12.0,15.0,13.0,11.0,11.0,12.0,12.0,31352266221.0,1460.0,20153365.0,0.7145869253207251,4.9052615,4.477829,5,8
3553,1.0,8.0,14.0,11.0,12.0,12.0,12.0,13.0,33851990129.0,1460.0,20154825.0,0.7146386931972543,7.3029957,5.509018,2,3
3554,1.0,13.0,17.0,13.0,12.0,12.0,11.0,12.0,31244275195.0,1459.0,20156284.0,0.7146904256163338,4.3298464,4.326629,5,8
3555,2.0,16.0,15.0,16.0,12.0,13.0,12.0,12.0,31362839774.0,1458.0,20157742.0,0.7147421225779637,0.104389586,6.6996937,4,7
3556,2.0,10.0,17.0,14.0,12.0,12.0,11.0,12.0,31244285778.0,1458.0,20159200.0,0.7147938195395935,1.7407315,9.795894,4,1
3557,0.0,11.0,12.0,12.0,11.0,11.0,12.0,12.0,31352254098.0,1458.0,20160658.0,0.7148455165012234,4.7358737,-0.7501855,3,6
3558,2.0,18.0,8.0,12.0,11.0,12.0,11.0,12.0,31244026046.0,1458.0,20162116.0,0.7148972134628533,0.07132276,0.611944,1,4
3559,2.0,11.0,17.0,11.0,12.0,10.0,12.0,12.0,31347326496.0,1457.0,20163573.0,0.7149488749670334,2.7923663,8.10248,4,7
3560,2.0,17.0,13.0,14.0,12.0,12.0,11.0,12.0,31244283996.0,1456.0,20165029.0,0.7150005010137639,1.2552705,2.3825498,1,4
3561,3.0,14.0,18.0,9.0,12.0,10.0,12.0,12.0,31347305751.0,1455.0,20166484.0,0.7150520916030447,2.4537404,7.6015334,4,7
3562,0.0,10.0,12.0,12.0,11.0,11.0,12.0,12.0,31352254076.0,1455.0,20167939.0,0.7151036821923256,5.0151005,-0.9421589,3,6
3563,0.0,14.0,13.0,11.0,12.0,11.0,12.0,13.0,33846836144.0,1454.0,20169393.0,0.7151552373241568,3.7162294,0.8382437,3,6
3564,1.0,12.0,17.0,12.0,12.0,13.0,12.0,12.0,31362798061.0,1454.0,20170847.0,0.715206792455988,4.661183,4.7207427,5,8
3565,1.0,17.0,12.0,11.0,12.0,13.0,12.0,12.0,31362785103.0,1454.0,20172301.0,0.7152583475878191,0.80954057,2.4578125,1,4
3566,3.0,10.0,18.0,16.0,12.0,12.0,12.0,12.0,31357687463.0,1454.0,20173755.0,0.7153099027196502,1.0903261,9.967943,4,1
3567,1.0,16.0,9.0,13.0,11.0,12.0,12.0,12.0,31357417037.0,1454.0,20175209.0,0.7153614578514814,0.91238326,0.4113129,1,4
3568,2.0,16.0,17.0,12.0,13.0,12.0,12.0,12.0,31357878774.0,1453.0,20176662.0,0.7154129775258629,1.2638048,6.9843063,4,7
3569,0.0,11.0,10.0,13.0,11.0,12.0,12.0,12.0,31357417410.0,1451.0,20178113.0,0.715464426285345,4.10362,-1.3645884,3,6
3570,1.0,9.0,13.0,9.0,12.0,13.0,12.0,12.0,31362764115.0,1451.0,20179564.0,0.715515875044827,6.4729357,6.6446166,2,3
3571,0.0,10.0,13.0,13.0,10.0,12.0,12.0,12.0,31357184584.0,1451.0,20181015.0,0.7155673238043092,5.4145474,-0.29508078,3,6
3572,2.0,10.0,15.0,7.0,12.0,12.0,11.0,11.0,28749852386.0,1451.0,20182466.0,0.7156187725637914,5.563698,7.0595317,5,3
3573,0.0,10.0,12.0,14.0,12.0,12.0,11.0,12.0,31244283356.0,1451.0,20183917.0,0.7156702213232734,5.035333,-0.7866475,3,6
3574,0.0,12.0,10.0,13.0,12.0,12.0,12.0,13.0,33852009576.0,1451.0,20185368.0,0.7157216700827556,3.6213834,-0.94293684,3,6
3575,2.0,17.0,12.0,14.0,12.0,12.0,11.0,12.0,31244283512.0,1450.0,20186818.0,0.7157730833847881,1.1250256,2.1389334,1,4
3576,0.0,10.0,14.0,11.0,11.0,12.0,12.0,12.0,31357398028.0,1449.0,20188267.0,0.7158244612293707,5.725153,0.20268038,3,6
3577,0.0,15.0,12.0,12.0,12.0,13.0,12.0,12.0,31362795706.0,1449.0,20189716.0,0.7158758390739536,2.7842617,0.76628166,3,6
3578,1.0,13.0,15.0,14.0,11.0,12.0,12.0,13.0,33851788411.0,1449.0,20191165.0,0.7159272169185363,4.5220575,3.8443542,5,8
3579,0.0,14.0,13.0,14.0,11.0,12.0,12.0,12.0,31357429576.0,1448.0,20192613.0,0.7159785593056693,3.7744994,0.45624298,3,6
3580,0.0,9.0,10.0,11.0,12.0,12.0,12.0,12.0,31357630326.0,1448.0,20194061.0,0.7160299016928025,4.7321935,-1.519698,3,6
3581,2.0,8.0,17.0,12.0,12.0,11.0,12.0,12.0,31352490710.0,1448.0,20195509.0,0.7160812440799356,2.3210132,9.522533,4,1
3582,2.0,8.0,16.0,10.0,12.0,10.0,12.0,12.0,31347315298.0,1448.0,20196957.0,0.7161325864670687,7.2415223,6.1265464,2,3
3583,2.0,10.0,14.0,6.0,13.0,13.0,12.0,12.0,31362966934.0,1447.0,20198404.0,0.716183893396752,5.542217,7.069273,5,3
3584,1.0,12.0,15.0,12.0,11.0,12.0,11.0,12.0,31244029301.0,1446.0,20199850.0,0.7162351648689858,4.841158,4.630141,5,8
3585,2.0,16.0,15.0,15.0,12.0,12.0,12.0,11.0,28863317606.0,1445.0,20201295.0,0.7162864008837698,0.15810356,6.634248,4,7
3586,2.0,15.0,18.0,13.0,13.0,12.0,12.0,12.0,31357889884.0,1445.0,20202740.0,0.7163376368985539,0.9065905,7.903614,4,7
3587,0.0,12.0,14.0,12.0,10.0,12.0,12.0,13.0,33851532352.0,1445.0,20204185.0,0.716388872913338,5.0570083,0.44370705,3,6
3588,2.0,17.0,8.0,11.0,12.0,12.0,12.0,12.0,31357629536.0,1443.0,20205628.0,0.7164400380132226,-0.032397155,0.7787575,1,4
3589,3.0,13.0,19.0,15.0,13.0,12.0,12.0,12.0,31357911621.0,1442.0,20207070.0,0.7164911676556577,0.4659899,9.141807,4,1
3590,0.0,12.0,13.0,14.0,13.0,12.0,12.0,12.0,31357898044.0,1442.0,20208512.0,0.7165422972980927,4.662062,-0.15654594,3,6
3591,1.0,10.0,16.0,13.0,12.0,12.0,11.0,12.0,31244274645.0,1441.0,20209953.0,0.716593391483078,6.075169,4.7826285,5,3
3592,1.0,11.0,15.0,13.0,11.0,12.0,11.0,13.0,33738397815.0,1441.0,20211394.0,0.7166444856680634,5.7530904,4.307592,5,3
